,serum,virus,replicate,concentration,well_id,plate_name,experiment_rep,fraction infectivity,input_folder,Unnamed: 9
11206,Nirsevimab,RSV A 1982,2,333.3,,,mAb_1,0.019379602,24.09.12_RSVNeut,
11207,Nirsevimab,RSV A 1982,2,111.1,,,mAb_1,0.006133985,24.09.12_RSVNeut,
11208,Nirsevimab,RSV A 1982,2,37.0,,,mAb_1,0.017137716,24.09.12_RSVNeut,
11209,Nirsevimab,RSV A 1982,2,12.3,,,mAb_1,0.072595503,24.09.12_RSVNeut,
11210,Nirsevimab,RSV A 1982,2,4.1,,,mAb_1,0.507082247,24.09.12_RSVNeut,
11211,Nirsevimab,RSV A 1982,2,1.4,,,mAb_1,0.963317595,24.09.12_RSVNeut,
11212,Nirsevimab,RSV A 1982,2,0.5,,,mAb_1,0.205005448,24.09.12_RSVNeut,
11213,Nirsevimab,RSV A 1982,2,0.2,,,mAb_1,1.0536864,24.09.12_RSVNeut,
11214,MPE8,RSV A 1982,1,1000.0,,,mAb_1,0.010752415,24.09.12_RSVNeut,
11215,MPE8,RSV A 1982,1,333.3,,,mAb_1,0.024506516,24.09.12_RSVNeut,
11216,MPE8,RSV A 1982,1,111.1,,,mAb_1,0.023237688,24.09.12_RSVNeut,
11217,MPE8,RSV A 1982,1,37.0,,,mAb_1,0.063586434,24.09.12_RSVNeut,
11218,MPE8,RSV A 1982,1,12.3,,,mAb_1,0.346571444,24.09.12_RSVNeut,
11219,MPE8,RSV A 1982,1,4.1,,,mAb_1,0.619369573,24.09.12_RSVNeut,
11220,MPE8,RSV A 1982,1,1.4,,,mAb_1,0.776704309,24.09.12_RSVNeut,
11221,MPE8,RSV A 1982,1,0.5,,,mAb_1,0.758578187,24.09.12_RSVNeut,
11222,MPE8,RSV A 1982,1,0.2,,,mAb_1,0.906306078,24.09.12_RSVNeut,
11223,MPE8,RSV A 1982,2,1000.0,,,mAb_1,0.013610905,24.09.12_RSVNeut,
11224,MPE8,RSV A 1982,2,333.3,,,mAb_1,0.009392956,24.09.12_RSVNeut,
11225,MPE8,RSV A 1982,2,111.1,,,mAb_1,0.020953797,24.09.12_RSVNeut,
11226,MPE8,RSV A 1982,2,37.0,,,mAb_1,0.072830756,24.09.12_RSVNeut,
11227,MPE8,RSV A 1982,2,12.3,,,mAb_1,0.333701898,24.09.12_RSVNeut,
11228,MPE8,RSV A 1982,2,4.1,,,mAb_1,0.717613152,24.09.12_RSVNeut,
11229,MPE8,RSV A 1982,2,1.4,,,mAb_1,0.981892005,24.09.12_RSVNeut,
11230,MPE8,RSV A 1982,2,0.5,,,mAb_1,0.666860012,24.09.12_RSVNeut,
11231,MPE8,RSV A 1982,2,0.2,,,mAb_1,0.978448041,24.09.12_RSVNeut,
11232,Clesrovimab,RSV A 1982,1,1000.0,,,mAb_1,0.005967119,24.09.12_RSVNeut,
11233,Clesrovimab,RSV A 1982,1,333.3,,,mAb_1,0.012133626,24.09.12_RSVNeut,
11234,Clesrovimab,RSV A 1982,1,111.1,,,mAb_1,0.008531965,24.09.12_RSVNeut,
11235,Clesrovimab,RSV A 1982,1,37.0,,,mAb_1,0.011577154,24.09.12_RSVNeut,
11236,Clesrovimab,RSV A 1982,1,12.3,,,mAb_1,0.050789393,24.09.12_RSVNeut,
11237,Clesrovimab,RSV A 1982,1,4.1,,,mAb_1,0.212800667,24.09.12_RSVNeut,
11238,Clesrovimab,RSV A 1982,1,1.4,,,mAb_1,0.6173757,24.09.12_RSVNeut,
11239,Clesrovimab,RSV A 1982,1,0.5,,,mAb_1,0.552484185,24.09.12_RSVNeut,
11240,Clesrovimab,RSV A 1982,1,0.2,,,mAb_1,0.8290888,24.09.12_RSVNeut,
11241,Clesrovimab,RSV A 1982,2,1000.0,,,mAb_1,0.011481085,24.09.12_RSVNeut,
11242,Clesrovimab,RSV A 1982,2,333.3,,,mAb_1,0.006628723,24.09.12_RSVNeut,
11243,Clesrovimab,RSV A 1982,2,111.1,,,mAb_1,0.008874549,24.09.12_RSVNeut,
11244,Clesrovimab,RSV A 1982,2,37.0,,,mAb_1,0.004535156,24.09.12_RSVNeut,
11245,Clesrovimab,RSV A 1982,2,12.3,,,mAb_1,0.056172851,24.09.12_RSVNeut,
11246,Clesrovimab,RSV A 1982,2,4.1,,,mAb_1,0.251228045,24.09.12_RSVNeut,
11247,Clesrovimab,RSV A 1982,2,1.4,,,mAb_1,0.545958781,24.09.12_RSVNeut,
11248,Clesrovimab,RSV A 1982,2,0.5,,,mAb_1,0.582573547,24.09.12_RSVNeut,
11249,Clesrovimab,RSV A 1982,2,0.2,,,mAb_1,0.679910819,24.09.12_RSVNeut,
11250,Palivizumab,RSV A 1982,1,1000.0,,,mAb_1,0.026282876,24.09.12_RSVNeut,
11251,Palivizumab,RSV A 1982,1,333.3,,,mAb_1,0.206637786,24.09.12_RSVNeut,
11252,Palivizumab,RSV A 1982,1,111.1,,,mAb_1,0.829813845,24.09.12_RSVNeut,
11253,Palivizumab,RSV A 1982,1,37.0,,,mAb_1,1.15862169,24.09.12_RSVNeut,
11254,Palivizumab,RSV A 1982,1,12.3,,,mAb_1,1.014337762,24.09.12_RSVNeut,
11255,Palivizumab,RSV A 1982,1,4.1,,,mAb_1,0.890355091,24.09.12_RSVNeut,
11256,Palivizumab,RSV A 1982,1,1.4,,,mAb_1,0.859721945,24.09.12_RSVNeut,
11257,Palivizumab,RSV A 1982,1,0.5,,,mAb_1,0.811506462,24.09.12_RSVNeut,
11258,Palivizumab,RSV A 1982,1,0.2,,,mAb_1,0.521307256,24.09.12_RSVNeut,
11259,Palivizumab,RSV A 1982,2,1000.0,,,mAb_1,0.015815041,24.09.12_RSVNeut,
11260,Palivizumab,RSV A 1982,2,333.3,,,mAb_1,0.133317624,24.09.12_RSVNeut,
11261,Palivizumab,RSV A 1982,2,111.1,,,mAb_1,0.525657525,24.09.12_RSVNeut,
11262,Palivizumab,RSV A 1982,2,37.0,,,mAb_1,0.928057424,24.09.12_RSVNeut,
11263,Palivizumab,RSV A 1982,2,12.3,,,mAb_1,1.01995686,24.09.12_RSVNeut,
11264,Palivizumab,RSV A 1982,2,4.1,,,mAb_1,0.394061883,24.09.12_RSVNeut,
11265,Palivizumab,RSV A 1982,2,1.4,,,mAb_1,0.508618971,24.09.12_RSVNeut,
11266,Palivizumab,RSV A 1982,2,0.5,,,mAb_1,0.579854629,24.09.12_RSVNeut,
11267,Palivizumab,RSV A 1982,2,0.2,,,mAb_1,0.908299951,24.09.12_RSVNeut,
11268,hRSV90,RSV A 1982,1,1000.0,,,mAb_1,0.020986652,24.09.12_RSVNeut,
11269,hRSV90,RSV A 1982,1,333.3,,,mAb_1,0.016943224,24.09.12_RSVNeut,
11270,hRSV90,RSV A 1982,1,111.1,,,mAb_1,0.013329323,24.09.12_RSVNeut,
11271,hRSV90,RSV A 1982,1,37.0,,,mAb_1,0.016537482,24.09.12_RSVNeut,
11272,hRSV90,RSV A 1982,1,12.3,,,mAb_1,0.021308448,24.09.12_RSVNeut,
11273,hRSV90,RSV A 1982,1,4.1,,,mAb_1,0.233231665,24.09.12_RSVNeut,
11274,hRSV90,RSV A 1982,1,1.4,,,mAb_1,0.556426113,24.09.12_RSVNeut,
11275,hRSV90,RSV A 1982,1,0.5,,,mAb_1,0.956011976,24.09.12_RSVNeut,
11276,hRSV90,RSV A 1982,1,0.2,,,mAb_1,1.290539217,24.09.12_RSVNeut,
11277,hRSV90,RSV A 1982,2,1000.0,,,mAb_1,0.014214959,24.09.12_RSVNeut,
11278,hRSV90,RSV A 1982,2,333.3,,,mAb_1,0.008803201,24.09.12_RSVNeut,
11279,hRSV90,RSV A 1982,2,111.1,,,mAb_1,0.010489129,24.09.12_RSVNeut,
11280,hRSV90,RSV A 1982,2,37.0,,,mAb_1,0.011281025,24.09.12_RSVNeut,
11281,hRSV90,RSV A 1982,2,12.3,,,mAb_1,0.035803229,24.09.12_RSVNeut,
11282,hRSV90,RSV A 1982,2,4.1,,,mAb_1,0.174469038,24.09.12_RSVNeut,
11283,hRSV90,RSV A 1982,2,1.4,,,mAb_1,0.696477041,24.09.12_RSVNeut,
11284,hRSV90,RSV A 1982,2,0.5,,,mAb_1,1.228418726,24.09.12_RSVNeut,
11285,hRSV90,RSV A 1982,2,0.2,,,mAb_1,1.417298598,24.09.12_RSVNeut,
11286,AM14,RSV A 1982,1,1000.0,,,mAb_1,0.00576993,24.09.12_RSVNeut,
11287,AM14,RSV A 1982,1,333.3,,,mAb_1,0.038083779,24.09.12_RSVNeut,
11288,AM14,RSV A 1982,1,111.1,,,mAb_1,0.008583541,24.09.12_RSVNeut,
11289,AM14,RSV A 1982,1,37.0,,,mAb_1,0.015572096,24.09.12_RSVNeut,
11290,AM14,RSV A 1982,1,12.3,,,mAb_1,0.036516775,24.09.12_RSVNeut,
11291,AM14,RSV A 1982,1,4.1,,,mAb_1,0.095349358,24.09.12_RSVNeut,
11292,AM14,RSV A 1982,1,1.4,,,mAb_1,0.26149369,24.09.12_RSVNeut,
11293,AM14,RSV A 1982,1,0.5,,,mAb_1,0.533480706,24.09.12_RSVNeut,
11294,AM14,RSV A 1982,1,0.2,,,mAb_1,0.707809833,24.09.12_RSVNeut,
11295,AM14,RSV A 1982,2,1000.0,,,mAb_1,0.019195791,24.09.12_RSVNeut,
11296,AM14,RSV A 1982,2,333.3,,,mAb_1,0.020846741,24.09.12_RSVNeut,
11297,AM14,RSV A 1982,2,111.1,,,mAb_1,0.019629516,24.09.12_RSVNeut,
11298,AM14,RSV A 1982,2,37.0,,,mAb_1,0.016957215,24.09.12_RSVNeut,
11299,AM14,RSV A 1982,2,12.3,,,mAb_1,0.007489437,24.09.12_RSVNeut,
11300,AM14,RSV A 1982,2,4.1,,,mAb_1,0.088046003,24.09.12_RSVNeut,
11301,AM14,RSV A 1982,2,1.4,,,mAb_1,0.340823236,24.09.12_RSVNeut,
11302,AM14,RSV A 1982,2,0.5,,,mAb_1,0.872764922,24.09.12_RSVNeut,
11303,AM14,RSV A 1982,2,0.2,,,mAb_1,0.949156337,24.09.12_RSVNeut,
11304,Suptavumab,RSV A 2020,1,1000.0,,,mAb_1,0.003076742,24.09.12_RSVNeut,
11305,Suptavumab,RSV A 2020,1,333.3,,,mAb_1,0.008102579,24.09.12_RSVNeut,
11306,Suptavumab,RSV A 2020,1,111.1,,,mAb_1,0.003130522,24.09.12_RSVNeut,
11307,Suptavumab,RSV A 2020,1,37.0,,,mAb_1,0.003761137,24.09.12_RSVNeut,
11308,Suptavumab,RSV A 2020,1,12.3,,,mAb_1,0.045314068,24.09.12_RSVNeut,
11309,Suptavumab,RSV A 2020,1,4.1,,,mAb_1,0.331181303,24.09.12_RSVNeut,
11310,Suptavumab,RSV A 2020,1,1.4,,,mAb_1,0.721260486,24.09.12_RSVNeut,
11311,Suptavumab,RSV A 2020,1,0.5,,,mAb_1,0.909057113,24.09.12_RSVNeut,
11312,Suptavumab,RSV A 2020,1,0.2,,,mAb_1,0.875227698,24.09.12_RSVNeut,
11313,Suptavumab,RSV A 2020,2,1000.0,,,mAb_1,0.002914534,24.09.12_RSVNeut,
11314,Suptavumab,RSV A 2020,2,333.3,,,mAb_1,0.002471282,24.09.12_RSVNeut,
11315,Suptavumab,RSV A 2020,2,111.1,,,mAb_1,0.010703974,24.09.12_RSVNeut,
11316,Suptavumab,RSV A 2020,2,37.0,,,mAb_1,0.011111662,24.09.12_RSVNeut,
11317,Suptavumab,RSV A 2020,2,12.3,,,mAb_1,0.085475656,24.09.12_RSVNeut,
11318,Suptavumab,RSV A 2020,2,4.1,,,mAb_1,0.269160708,24.09.12_RSVNeut,
11319,Suptavumab,RSV A 2020,2,1.4,,,mAb_1,0.759513749,24.09.12_RSVNeut,
11320,Suptavumab,RSV A 2020,2,0.5,,,mAb_1,1.135453971,24.09.12_RSVNeut,
11321,Suptavumab,RSV A 2020,2,0.2,,,mAb_1,1.154537231,24.09.12_RSVNeut,
11322,D25,RSV A 2020,1,1000.0,,,mAb_1,0.006122257,24.09.12_RSVNeut,
11323,D25,RSV A 2020,1,333.3,,,mAb_1,0.002425309,24.09.12_RSVNeut,
11324,D25,RSV A 2020,1,111.1,,,mAb_1,0.003313548,24.09.12_RSVNeut,
11325,D25,RSV A 2020,1,37.0,,,mAb_1,0.026447664,24.09.12_RSVNeut,
11326,D25,RSV A 2020,1,12.3,,,mAb_1,0.234030161,24.09.12_RSVNeut,
11327,D25,RSV A 2020,1,4.1,,,mAb_1,0.574579611,24.09.12_RSVNeut,
11328,D25,RSV A 2020,1,1.4,,,mAb_1,0.863170547,24.09.12_RSVNeut,
11329,D25,RSV A 2020,1,0.5,,,mAb_1,0.887371591,24.09.12_RSVNeut,
11330,D25,RSV A 2020,1,0.2,,,mAb_1,0.931610057,24.09.12_RSVNeut,
11331,D25,RSV A 2020,2,1000.0,,,mAb_1,0.001389608,24.09.12_RSVNeut,
11332,D25,RSV A 2020,2,333.3,,,mAb_1,0.003696948,24.09.12_RSVNeut,
11333,D25,RSV A 2020,2,111.1,,,mAb_1,0.003006481,24.09.12_RSVNeut,
11334,D25,RSV A 2020,2,37.0,,,mAb_1,0.01881436,24.09.12_RSVNeut,
11335,D25,RSV A 2020,2,12.3,,,mAb_1,0.229693057,24.09.12_RSVNeut,
11336,D25,RSV A 2020,2,4.1,,,mAb_1,0.505619648,24.09.12_RSVNeut,
11337,D25,RSV A 2020,2,1.4,,,mAb_1,0.888239012,24.09.12_RSVNeut,
11338,D25,RSV A 2020,2,0.5,,,mAb_1,1.070397403,24.09.12_RSVNeut,
11339,D25,RSV A 2020,2,0.2,,,mAb_1,1.125912341,24.09.12_RSVNeut,
11340,Nirsevimab,RSV A 2020,1,1000.0,,,mAb_1,0.000370389,24.09.12_RSVNeut,
11341,Nirsevimab,RSV A 2020,1,333.3,,,mAb_1,0.000889106,24.09.12_RSVNeut,
11342,Nirsevimab,RSV A 2020,1,111.1,,,mAb_1,0.001004473,24.09.12_RSVNeut,
11343,Nirsevimab,RSV A 2020,1,37.0,,,mAb_1,0.003823591,24.09.12_RSVNeut,
11344,Nirsevimab,RSV A 2020,1,12.3,,,mAb_1,0.022743776,24.09.12_RSVNeut,
11345,Nirsevimab,RSV A 2020,1,4.1,,,mAb_1,0.322767321,24.09.12_RSVNeut,
11346,Nirsevimab,RSV A 2020,1,1.4,,,mAb_1,0.979318207,24.09.12_RSVNeut,
11347,Nirsevimab,RSV A 2020,1,0.5,,,mAb_1,0.963704631,24.09.12_RSVNeut,
11348,Nirsevimab,RSV A 2020,1,0.2,,,mAb_1,0.987992416,24.09.12_RSVNeut,
11349,Nirsevimab,RSV A 2020,2,1000.0,,,mAb_1,0.004880977,24.09.12_RSVNeut,
11350,Nirsevimab,RSV A 2020,2,333.3,,,mAb_1,0.004782091,24.09.12_RSVNeut,
11351,Nirsevimab,RSV A 2020,2,111.1,,,mAb_1,0.007026109,24.09.12_RSVNeut,
11352,Nirsevimab,RSV A 2020,2,37.0,,,mAb_1,0.006159556,24.09.12_RSVNeut,
11353,Nirsevimab,RSV A 2020,2,12.3,,,mAb_1,0.023975514,24.09.12_RSVNeut,
11354,Nirsevimab,RSV A 2020,2,4.1,,,mAb_1,0.342371033,24.09.12_RSVNeut,
11355,Nirsevimab,RSV A 2020,2,1.4,,,mAb_1,0.810951809,24.09.12_RSVNeut,
11356,Nirsevimab,RSV A 2020,2,0.5,,,mAb_1,0.878697382,24.09.12_RSVNeut,
11357,Nirsevimab,RSV A 2020,2,0.2,,,mAb_1,0.930742636,24.09.12_RSVNeut,
11358,MPE8,RSV A 2020,1,1000.0,,,mAb_1,0.002146877,24.09.12_RSVNeut,
11359,MPE8,RSV A 2020,1,333.3,,,mAb_1,0.007289283,24.09.12_RSVNeut,
11360,MPE8,RSV A 2020,1,111.1,,,mAb_1,0.0166554,24.09.12_RSVNeut,
11361,MPE8,RSV A 2020,1,37.0,,,mAb_1,0.027112874,24.09.12_RSVNeut,
11362,MPE8,RSV A 2020,1,12.3,,,mAb_1,0.185123348,24.09.12_RSVNeut,
11363,MPE8,RSV A 2020,1,4.1,,,mAb_1,0.552356597,24.09.12_RSVNeut,
11364,MPE8,RSV A 2020,1,1.4,,,mAb_1,1.10031519,24.09.12_RSVNeut,
11365,MPE8,RSV A 2020,1,0.5,,,mAb_1,1.429350969,24.09.12_RSVNeut,
11366,MPE8,RSV A 2020,1,0.2,,,mAb_1,1.435052084,24.09.12_RSVNeut,
11367,MPE8,RSV A 2020,2,1000.0,,,mAb_1,0.000499662,24.09.12_RSVNeut,
11368,MPE8,RSV A 2020,2,333.3,,,mAb_1,0.002160723,24.09.12_RSVNeut,
11369,MPE8,RSV A 2020,2,111.1,,,mAb_1,0.002997158,24.09.12_RSVNeut,
11370,MPE8,RSV A 2020,2,37.0,,,mAb_1,0.022014448,24.09.12_RSVNeut,
11371,MPE8,RSV A 2020,2,12.3,,,mAb_1,0.290023863,24.09.12_RSVNeut,
11372,MPE8,RSV A 2020,2,4.1,,,mAb_1,0.619141086,24.09.12_RSVNeut,
11373,MPE8,RSV A 2020,2,1.4,,,mAb_1,1.254245295,24.09.12_RSVNeut,
11374,MPE8,RSV A 2020,2,0.5,,,mAb_1,1.321029784,24.09.12_RSVNeut,
11375,MPE8,RSV A 2020,2,0.2,,,mAb_1,1.347092024,24.09.12_RSVNeut,
11376,Clesrovimab,RSV A 2020,1,1000.0,,,mAb_1,0.006701253,24.09.12_RSVNeut,
11377,Clesrovimab,RSV A 2020,1,333.3,,,mAb_1,0.002654276,24.09.12_RSVNeut,
11378,Clesrovimab,RSV A 2020,1,111.1,,,mAb_1,0.004486777,24.09.12_RSVNeut,
11379,Clesrovimab,RSV A 2020,1,37.0,,,mAb_1,0.002293477,24.09.12_RSVNeut,
11380,Clesrovimab,RSV A 2020,1,12.3,,,mAb_1,0.007813785,24.09.12_RSVNeut,
11381,Clesrovimab,RSV A 2020,1,4.1,,,mAb_1,0.088855949,24.09.12_RSVNeut,
11382,Clesrovimab,RSV A 2020,1,1.4,,,mAb_1,0.63314954,24.09.12_RSVNeut,
11383,Clesrovimab,RSV A 2020,1,0.5,,,mAb_1,0.972447326,24.09.12_RSVNeut,
11384,Clesrovimab,RSV A 2020,1,0.2,,,mAb_1,1.001767346,24.09.12_RSVNeut,
11385,Clesrovimab,RSV A 2020,2,1000.0,,,mAb_1,0.002027968,24.09.12_RSVNeut,
11386,Clesrovimab,RSV A 2020,2,333.3,,,mAb_1,0.001572693,24.09.12_RSVNeut,
11387,Clesrovimab,RSV A 2020,2,111.1,,,mAb_1,0.000406489,24.09.12_RSVNeut,
11388,Clesrovimab,RSV A 2020,2,37.0,,,mAb_1,0.003346554,24.09.12_RSVNeut,
11389,Clesrovimab,RSV A 2020,2,12.3,,,mAb_1,0.003491526,24.09.12_RSVNeut,
11390,Clesrovimab,RSV A 2020,2,4.1,,,mAb_1,0.0821775,24.09.12_RSVNeut,
11391,Clesrovimab,RSV A 2020,2,1.4,,,mAb_1,0.199864802,24.09.12_RSVNeut,
11392,Clesrovimab,RSV A 2020,2,0.5,,,mAb_1,0.510168346,24.09.12_RSVNeut,
11393,Clesrovimab,RSV A 2020,2,0.2,,,mAb_1,0.978962886,24.09.12_RSVNeut,
11394,Palivizumab,RSV A 2020,1,1000.0,,,mAb_1,0.013161431,24.09.12_RSVNeut,
11395,Palivizumab,RSV A 2020,1,333.3,,,mAb_1,0.106285072,24.09.12_RSVNeut,
11396,Palivizumab,RSV A 2020,1,111.1,,,mAb_1,0.588843732,24.09.12_RSVNeut,
11397,Palivizumab,RSV A 2020,1,37.0,,,mAb_1,1.215151935,24.09.12_RSVNeut,
11398,Palivizumab,RSV A 2020,1,12.3,,,mAb_1,1.510795468,24.09.12_RSVNeut,
11399,Palivizumab,RSV A 2020,1,4.1,,,mAb_1,1.277864199,24.09.12_RSVNeut,
11400,Palivizumab,RSV A 2020,1,1.4,,,mAb_1,1.022942916,24.09.12_RSVNeut,
11401,Palivizumab,RSV A 2020,1,0.5,,,mAb_1,1.174429685,24.09.12_RSVNeut,
11402,Palivizumab,RSV A 2020,1,0.2,,,mAb_1,1.042489595,24.09.12_RSVNeut,
11403,Palivizumab,RSV A 2020,2,1000.0,,,mAb_1,0.001681014,24.09.12_RSVNeut,
11404,Palivizumab,RSV A 2020,2,333.3,,,mAb_1,0.092358063,24.09.12_RSVNeut,
11405,Palivizumab,RSV A 2020,2,111.1,,,mAb_1,0.552519486,24.09.12_RSVNeut,
11406,Palivizumab,RSV A 2020,2,37.0,,,mAb_1,1.303926439,24.09.12_RSVNeut,
11407,Palivizumab,RSV A 2020,2,12.3,,,mAb_1,1.539301043,24.09.12_RSVNeut,
11408,Palivizumab,RSV A 2020,2,4.1,,,mAb_1,1.08402629,24.09.12_RSVNeut,
11409,Palivizumab,RSV A 2020,2,1.4,,,mAb_1,1.208636375,24.09.12_RSVNeut,
11410,Palivizumab,RSV A 2020,2,0.5,,,mAb_1,1.006654016,24.09.12_RSVNeut,
11411,Palivizumab,RSV A 2020,2,0.2,,,mAb_1,1.154883005,24.09.12_RSVNeut,
11412,hRSV90,RSV A 2020,1,1000.0,,,mAb_1,0.002128427,24.09.12_RSVNeut,
11413,hRSV90,RSV A 2020,1,333.3,,,mAb_1,0.001712843,24.09.12_RSVNeut,
11414,hRSV90,RSV A 2020,1,111.1,,,mAb_1,0.001455988,24.09.12_RSVNeut,
11415,hRSV90,RSV A 2020,1,37.0,,,mAb_1,0.005349928,24.09.12_RSVNeut,
11416,hRSV90,RSV A 2020,1,12.3,,,mAb_1,0.003753247,24.09.12_RSVNeut,
11417,hRSV90,RSV A 2020,1,4.1,,,mAb_1,0.105339105,24.09.12_RSVNeut,
11418,hRSV90,RSV A 2020,1,1.4,,,mAb_1,0.38037518,24.09.12_RSVNeut,
11419,hRSV90,RSV A 2020,1,0.5,,,mAb_1,0.457792208,24.09.12_RSVNeut,
11420,hRSV90,RSV A 2020,1,0.2,,,mAb_1,1.02020202,24.09.12_RSVNeut,
11421,hRSV90,RSV A 2020,2,1000.0,,,mAb_1,0.004904762,24.09.12_RSVNeut,
11422,hRSV90,RSV A 2020,2,333.3,,,mAb_1,0.005342713,24.09.12_RSVNeut,
11423,hRSV90,RSV A 2020,2,111.1,,,mAb_1,0.006870851,24.09.12_RSVNeut,
11424,hRSV90,RSV A 2020,2,37.0,,,mAb_1,0.003734488,24.09.12_RSVNeut,
11425,hRSV90,RSV A 2020,2,12.3,,,mAb_1,0.013391053,24.09.12_RSVNeut,
11426,hRSV90,RSV A 2020,2,4.1,,,mAb_1,0.068405483,24.09.12_RSVNeut,
11427,hRSV90,RSV A 2020,2,1.4,,,mAb_1,0.443217893,24.09.12_RSVNeut,
11428,hRSV90,RSV A 2020,2,0.5,,,mAb_1,0.852813853,24.09.12_RSVNeut,
11429,hRSV90,RSV A 2020,2,0.2,,,mAb_1,0.727272727,24.09.12_RSVNeut,
11430,AM14,RSV A 2020,1,1000.0,,,mAb_1,0.006486291,24.09.12_RSVNeut,
11431,AM14,RSV A 2020,1,333.3,,,mAb_1,0.007279942,24.09.12_RSVNeut,
11432,AM14,RSV A 2020,1,111.1,,,mAb_1,0.003304473,24.09.12_RSVNeut,
11433,AM14,RSV A 2020,1,37.0,,,mAb_1,0.002638528,24.09.12_RSVNeut,
11434,AM14,RSV A 2020,1,12.3,,,mAb_1,0.013354978,24.09.12_RSVNeut,
11435,AM14,RSV A 2020,1,4.1,,,mAb_1,0.062886003,24.09.12_RSVNeut,
11436,AM14,RSV A 2020,1,1.4,,,mAb_1,0.29978355,24.09.12_RSVNeut,
11437,AM14,RSV A 2020,1,0.5,,,mAb_1,0.791486291,24.09.12_RSVNeut,
11438,AM14,RSV A 2020,1,0.2,,,mAb_1,1.106060606,24.09.12_RSVNeut,
11439,AM14,RSV A 2020,2,1000.0,,,mAb_1,0.003370851,24.09.12_RSVNeut,
11440,AM14,RSV A 2020,2,333.3,,,mAb_1,0.008903319,24.09.12_RSVNeut,
11441,AM14,RSV A 2020,2,111.1,,,mAb_1,0.001370851,24.09.12_RSVNeut,
11442,AM14,RSV A 2020,2,37.0,,,mAb_1,0.000481746,24.09.12_RSVNeut,
11443,AM14,RSV A 2020,2,12.3,,,mAb_1,0.008946609,24.09.12_RSVNeut,
11444,AM14,RSV A 2020,2,4.1,,,mAb_1,0.062380952,24.09.12_RSVNeut,
11445,AM14,RSV A 2020,2,1.4,,,mAb_1,0.327128427,24.09.12_RSVNeut,
11446,AM14,RSV A 2020,2,0.5,,,mAb_1,0.667316017,24.09.12_RSVNeut,
11447,AM14,RSV A 2020,2,0.2,,,mAb_1,0.764069264,24.09.12_RSVNeut,
11448,Suptavumab,RSV B 2024,1,1000.0,,,mAb_1,1.029997111,24.09.12_RSVNeut,
11449,Suptavumab,RSV B 2024,1,333.3,,,mAb_1,1.261155793,24.09.12_RSVNeut,
11450,Suptavumab,RSV B 2024,1,111.1,,,mAb_1,0.956137017,24.09.12_RSVNeut,
11451,Suptavumab,RSV B 2024,1,37.0,,,mAb_1,1.069587825,24.09.12_RSVNeut,
11452,Suptavumab,RSV B 2024,1,12.3,,,mAb_1,0.871102124,24.09.12_RSVNeut,
11453,Suptavumab,RSV B 2024,1,4.1,,,mAb_1,1.193042738,24.09.12_RSVNeut,
11454,Suptavumab,RSV B 2024,1,1.4,,,mAb_1,0.993173491,24.09.12_RSVNeut,
11455,Suptavumab,RSV B 2024,1,0.5,,,mAb_1,1.226034999,24.09.12_RSVNeut,
11456,Suptavumab,RSV B 2024,1,0.2,,,mAb_1,0.785747951,24.09.12_RSVNeut,
11457,Suptavumab,RSV B 2024,2,1000.0,,,mAb_1,0.810758214,24.09.12_RSVNeut,
11458,Suptavumab,RSV B 2024,2,333.3,,,mAb_1,1.251577395,24.09.12_RSVNeut,
11459,Suptavumab,RSV B 2024,2,111.1,,,mAb_1,0.698690952,24.09.12_RSVNeut,
11460,Suptavumab,RSV B 2024,2,37.0,,,mAb_1,0.998388396,24.09.12_RSVNeut,
11461,Suptavumab,RSV B 2024,2,12.3,,,mAb_1,0.87791343,24.09.12_RSVNeut,
11462,Suptavumab,RSV B 2024,2,4.1,,,mAb_1,1.211135268,24.09.12_RSVNeut,
11463,Suptavumab,RSV B 2024,2,1.4,,,mAb_1,0.980402293,24.09.12_RSVNeut,
11464,Suptavumab,RSV B 2024,2,0.5,,,mAb_1,1.110029951,24.09.12_RSVNeut,
11465,Suptavumab,RSV B 2024,2,0.2,,,mAb_1,0.984978639,24.09.12_RSVNeut,
11466,D25,RSV B 2024,1,1000.0,,,mAb_1,0.00823423,24.09.12_RSVNeut,
11467,D25,RSV B 2024,1,333.3,,,mAb_1,0.001935901,24.09.12_RSVNeut,
11468,D25,RSV B 2024,1,111.1,,,mAb_1,0.000262235,24.09.12_RSVNeut,
11469,D25,RSV B 2024,1,37.0,,,mAb_1,0.001768811,24.09.12_RSVNeut,
11470,D25,RSV B 2024,1,12.3,,,mAb_1,0.015836285,24.09.12_RSVNeut,
11471,D25,RSV B 2024,1,4.1,,,mAb_1,0.413467532,24.09.12_RSVNeut,
11472,D25,RSV B 2024,1,1.4,,,mAb_1,0.704650845,24.09.12_RSVNeut,
11473,D25,RSV B 2024,1,0.5,,,mAb_1,0.959968376,24.09.12_RSVNeut,
11474,D25,RSV B 2024,1,0.2,,,mAb_1,1.079166223,24.09.12_RSVNeut,
11475,D25,RSV B 2024,2,1000.0,,,mAb_1,0.004514618,24.09.12_RSVNeut,
11476,D25,RSV B 2024,2,333.3,,,mAb_1,0.000173369,24.09.12_RSVNeut,
11477,D25,RSV B 2024,2,111.1,,,mAb_1,0.002712815,24.09.12_RSVNeut,
